,x_location,y_location,predicted_rank
2688,460000,640000,0
2689,460000,650000,0
2690,460000,660000,0
2691,460000,670000,0
2692,460000,680000,0
2693,460000,690000,0
2694,460000,700000,0
2695,460000,710000,0
2696,460000,720000,0
2697,460000,730000,0
2698,470000,30000,0
2699,470000,40000,0
2700,470000,50000,0
2701,470000,60000,0
2702,470000,70000,0
2703,470000,80000,0
2704,470000,90000,0
2705,470000,100000,0
2706,470000,110000,0
2708,470000,130000,0
2709,470000,140000,0
2710,470000,150000,0
2731,470000,360000,0
2732,470000,370000,0
2733,470000,380000,0
2734,470000,390000,0
2735,470000,400000,0
2736,470000,410000,0
2737,470000,420000,0
2738,470000,430000,0
2739,470000,440000,0
2740,470000,450000,0
2741,470000,460000,0
2742,470000,470000,0
2743,470000,480000,0
2744,470000,490000,0
2745,470000,500000,0
2746,470000,510000,0
2747,470000,520000,0
2748,470000,530000,0
2749,470000,540000,0
2750,470000,550000,0
2751,470000,560000,0
2752,470000,570000,0
2753,470000,580000,0
2754,470000,590000,0
2755,470000,600000,0
2756,470000,610000,0
2757,470000,620000,0
2758,470000,630000,0
2759,470000,640000,0
2760,470000,650000,0
2761,470000,660000,0
2762,470000,670000,0
2763,470000,680000,0
2764,470000,690000,0
2765,470000,700000,0
2766,470000,710000,0
2767,470000,720000,0
2768,470000,730000,0
2769,480000,30000,0
2770,480000,40000,0
2771,480000,50000,0
2772,480000,60000,0
2773,480000,70000,0
2779,480000,130000,0
2780,480000,140000,0
2781,480000,150000,0
2802,480000,360000,0
2803,480000,370000,0
2804,480000,380000,0
2805,480000,390000,0
2806,480000,400000,0
2807,480000,410000,0
2808,480000,420000,0
2809,480000,430000,0
2810,480000,440000,0
2811,480000,450000,0
2812,480000,460000,0
2813,480000,470000,0
2814,480000,480000,0
2815,480000,490000,0
2816,480000,500000,0
2817,480000,510000,0
2818,480000,520000,0
2819,480000,530000,0
2820,480000,540000,0
2821,480000,550000,0
2822,480000,560000,0
2823,480000,570000,0
2824,480000,580000,0
2825,480000,590000,0
2826,480000,600000,0
2827,480000,610000,0
2828,480000,620000,0
2829,480000,630000,0
2830,480000,640000,0
2831,480000,650000,0
2832,480000,660000,0
2833,480000,670000,0
2834,480000,680000,0
2835,480000,690000,0
2836,480000,700000,0
2837,480000,710000,0
2838,480000,720000,0
2839,480000,730000,0
2840,490000,30000,0
2846,490000,90000,0
2847,490000,100000,0
2848,490000,110000,0
2849,490000,120000,0
2872,490000,350000,0
2873,490000,360000,0
2874,490000,370000,0
2875,490000,380000,0
2876,490000,390000,0
2877,490000,400000,0
2878,490000,410000,0
2879,490000,420000,0
2880,490000,430000,0
2881,490000,440000,0
2882,490000,450000,0
2883,490000,460000,0
2884,490000,470000,0
2885,490000,480000,0
2886,490000,490000,0
2887,490000,500000,0
2888,490000,510000,0
2889,490000,520000,0
2890,490000,530000,0
2891,490000,540000,0
2892,490000,550000,0
2893,490000,560000,0
2894,490000,570000,0
2895,490000,580000,0
2896,490000,590000,0
2897,490000,600000,0
2898,490000,610000,0
2899,490000,620000,0
2900,490000,630000,0
2901,490000,640000,0
2902,490000,650000,0
2903,490000,660000,0
2904,490000,670000,0
2905,490000,680000,0
2906,490000,690000,0
2907,490000,700000,0
2908,490000,710000,0
2909,490000,720000,0
2910,490000,730000,0
2912,500000,40000,0
2913,500000,50000,0
2914,500000,60000,0
2915,500000,70000,0
2916,500000,80000,0
2917,500000,90000,0
2918,500000,100000,0
2919,500000,110000,0
2920,500000,120000,0
2921,500000,130000,0
2943,500000,350000,0
2944,500000,360000,0
2945,500000,370000,0
2946,500000,380000,0
2947,500000,390000,0
2948,500000,400000,0
2949,500000,410000,0
2950,500000,420000,0
2951,500000,430000,0
2952,500000,440000,0
2953,500000,450000,0
2954,500000,460000,0
2955,500000,470000,0
2956,500000,480000,0
2957,500000,490000,0
2958,500000,500000,0
2959,500000,510000,0
2960,500000,520000,0
2961,500000,530000,0
2962,500000,540000,0
2963,500000,550000,0
2964,500000,560000,0
2965,500000,570000,0
2966,500000,580000,0
2967,500000,590000,0
2968,500000,600000,0
2969,500000,610000,0
2970,500000,620000,0
2971,500000,630000,0
2972,500000,640000,0
2973,500000,650000,0
2974,500000,660000,0
2975,500000,670000,0
2976,500000,680000,0
2977,500000,690000,0
2978,500000,700000,0
2979,500000,710000,0
2980,500000,720000,0
2981,500000,730000,0
2982,510000,30000,0
2983,510000,40000,0
2984,510000,50000,0
2985,510000,60000,0
2986,510000,70000,0
2987,510000,80000,0
2988,510000,90000,0
2989,510000,100000,0
2990,510000,110000,0
2991,510000,120000,0
2992,510000,130000,0
3013,510000,340000,0
3014,510000,350000,0
3015,510000,360000,0
3016,510000,370000,0
3017,510000,380000,0
3018,510000,390000,0
3019,510000,400000,0
3020,510000,410000,0
3021,510000,420000,0
3022,510000,430000,0
3023,510000,440000,0
3024,510000,450000,0
3025,510000,460000,0
3026,510000,470000,0
3027,510000,480000,0
3028,510000,490000,0
3029,510000,500000,0
3030,510000,510000,0
3031,510000,520000,0
3032,510000,530000,0
3033,510000,540000,0
3034,510000,550000,0
3035,510000,560000,0
3036,510000,570000,0
3037,510000,580000,0
3038,510000,590000,0
3039,510000,600000,0
3040,510000,610000,0
3041,510000,620000,0
3042,510000,630000,0
3043,510000,640000,0
3044,510000,650000,0
3045,510000,660000,0
3046,510000,670000,0
3047,510000,680000,0
3048,510000,690000,0
3049,510000,700000,0
3050,510000,710000,0
3051,510000,720000,0
3052,510000,730000,0
3053,520000,30000,0
3054,520000,40000,0
3055,520000,50000,0
3056,520000,60000,0
3057,520000,70000,0
3058,520000,80000,0
3059,520000,90000,0
3060,520000,100000,0
3061,520000,110000,0
3062,520000,120000,0
3063,520000,130000,0
3084,520000,340000,0
3085,520000,350000,0
3086,520000,360000,0
3087,520000,370000,0
3088,520000,380000,0
3089,520000,390000,0
3090,520000,400000,0
3091,520000,410000,0
3092,520000,420000,0
3093,520000,430000,0
3094,520000,440000,0
3095,520000,450000,0
3096,520000,460000,0
3097,520000,470000,0
3098,520000,480000,0
3099,520000,490000,0
3100,520000,500000,0
3101,520000,510000,0
3102,520000,520000,0
3103,520000,530000,0
3104,520000,540000,0
3105,520000,550000,0
3106,520000,560000,0
3107,520000,570000,0
3108,520000,580000,0
3109,520000,590000,0
3110,520000,600000,0
3111,520000,610000,0
3112,520000,620000,0
3113,520000,630000,0
3114,520000,640000,0
3115,520000,650000,0
3116,520000,660000,0
3117,520000,670000,0
3118,520000,680000,0
3119,520000,690000,0
3120,520000,700000,0
3121,520000,710000,0
3122,520000,720000,0
3123,520000,730000,0
3124,530000,30000,0
3125,530000,40000,0
3126,530000,50000,0
3127,530000,60000,0
3128,530000,70000,0
3129,530000,80000,0
3130,530000,90000,0
3131,530000,100000,0
3132,530000,110000,0
3133,530000,120000,0
3134,530000,130000,0
3135,530000,140000,0
3154,530000,330000,0
3155,530000,340000,0
3156,530000,350000,0
3157,530000,360000,0
3158,530000,370000,0
3159,530000,380000,0
3160,530000,390000,0
3161,530000,400000,0
3162,530000,410000,0
3163,530000,420000,0
3164,530000,430000,0
3165,530000,440000,0
3166,530000,450000,0
3167,530000,460000,0
3168,530000,470000,0
3169,530000,480000,0
3170,530000,490000,0
3171,530000,500000,0
3172,530000,510000,0
3173,530000,520000,0
3174,530000,530000,0
3175,530000,540000,0
3176,530000,550000,0
3177,530000,560000,0
3178,530000,570000,0
3179,530000,580000,0
3180,530000,590000,0
3181,530000,600000,0
3182,530000,610000,0
3183,530000,620000,0
3184,530000,630000,0
3185,530000,640000,0
3186,530000,650000,0
3187,530000,660000,0
3188,530000,670000,0
3189,530000,680000,0
3190,530000,690000,0
3191,530000,700000,0
3192,530000,710000,0
3193,530000,720000,0
3194,530000,730000,0
